Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.88240249,3.838921281,9.190386938,9.459345519,7.183699073,11.98352983,9.116893328,13.18862888,14.54123499,9.997406565,10.45469327,7.150714777,14.82755434,9.460873462,7.863511656,13.11515884,12.27766122,10.77449137,8.625632389,-1.70127653,7.180510839,8.265021265,13.24206343,10.44291111,7.749645999,11.22408642,12.46726605,11.90471861,7.029710016,9.811229684,10.35395136,6.175505687,6.846743917,9.206141515,9.570604132,7.594509089,5.922185464,-5.471219258,11.30862149,8.924426034,4.525306764,7.432433614,2.933217902,4.89984045,3.923677392,5.176153818,5.463396393,2.829223173,0.707509946,6.496793586,3.681688569,2.292397846,2.896204935,3.341447761,2.790236167,2.929304795,3.062768462,
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,12.31556112,2.380541166,9.355455835,2.735418635,3.181749609,7.671405977,4.401129175,-4.810750872,-9.552721906,-8.000088326,9.098076499,-0.103370273,7.359335593,13.914124,-20.61552521,-19.02970303,-12.31483711,10.41418846,5.239900363,-4.257718792,8.565233495,8.142556264,-10.0496666,25.8951771,,,,33.99046707,8.436165768,4.858291224,0.605126978,2.473325247,3.662055103,-1.789009463,4.694581988,0.729026414,3.000000009,17.32000038,10.7621943,10.07595099,7.52024923,5.991661246,2.479843833,-7.076102616,-2.367061944,9.628436082,6.626388081,1.149038847,0.500876982,0.593019617,3.547005088,-2.866431054,
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.830513525,5.937543506,3.665887418,7.296548905,4.473151546,4.522156105,4.702278613,8.807058359,5.746309921,7.462542846,6.836348196,8.492389388,10.13641774,6.827507841,4.884533788,7.29318085,4.461117494,4.642322565,6.137578441,6.513174702,0.729764531,-0.028662143,-3.036027939,4.052454409,4.604223924,4.311751613,3.296342789,1.003104342,1.810444613,0.544490898,2.907382936,1.655859504,3.237506783,4.444746919,1.605383614,3.1950442,4.718154933,1.819815101,0.322948436,4.097515596,1.143309896,1.144573503,0.875133666,6.030564634,3.92373961,5.117472242,5.378467672,4.035188565,-1.540900076,5.640207945,4.261950026,3.061095073,2.764013958,1.295402834,-0.337464871,-0.423028496,1.629528471,
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,5.069963948,4.885133261,-1.425792382,-2.01020105,14.19063663,6.704578687,4.296563641,5.559857768,5.912556556,8.15901853,7.031254328,6.928323725,6.872091273,3.967608091,7.306376073,5.798782326,5.751412882,5.918743682,6.067002304,6.35769548,7.107568369,8.619266209,7.596828801,7.824902763,7.501774913,8.526905517,8.038652681,8.026098434,8.026300226,7.611963441,7.269591775,7.023091874,6.892747966,
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.45111822,26.53316009,49.44737918,16.43834571,10.7656698,8.105241978,6.448862568,11.28593572,1.054966669,3.665723784,-0.525584634,1.341871619,3.839669278,3.423149827,3.227098269,6.293775446,2.748394055,1.701433991,9.340929531,9.248842241,10.05447737,8.037249555,0.9176978,2.79961407,2.652652866,1.969070862,0.243328888,1.74074199,1.529097084,
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.920272969,3.763018282,-30.14513259,2.619847686,5.281212071,8.043906248,9.535279869,7.145688998,5.300539377,6.099827602,8.20076584,7.993815693,8.704028066,0.701143912,0,-1.599584075,2.468626095,
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.679213293,-1.762878168,-0.958849381,13.01600108,4.461629982,11.87072893,6.500547227,6.352316994,2.66735579,-0.790141832,5.021289739,-62.07591958,123.1395552,-13.59999997,-24.00000003,-8.862039363,-2.79546889,26.67587012,
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,10.34098747,3.758954207,-2.048148713,6.266562907,2.093096489,4.889382568,7.177836474,8.302997599,14.19281217,4.155142836,13.63609813,9.155368564,9.941657263,0.529447982,7.744573062,0.614688769,1.734328082,1.706811541,2.943391369,-0.558346438,6.266236331,2.709177748,0.03276259,-3.25696379,0.350865136,4.336486281,7.247480156,-0.384391011,6.269695937,1.370950499,5.311406017,-1.071606187,0.166852908,3.516282558,-0.629316444,-1.323203913,3.562923272,-0.934877561,3.365153116,3.817651878,
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.552620584,4.790826569,2.588000939,7.398651593,5.193443278,4.10810718,4.396407399,7.916518231,6.251013247,6.593421666,6.650295475,7.152982001,8.594391,6.362444127,3.726905799,6.172612626,4.83970619,3.923637766,6.615029924,6.019903504,0.376211833,-0.435318579,-2.524948423,3.809299654,3.648440289,4.493907289,3.359737218,1.029062909,1.36018209,0.343344218,3.46761857,2.493555872,3.745554539,4.583955372,1.523863374,3.517373931,5.130276448,2.228178913,0.133329896,3.684357125,0.879220573,0.290219506,1.557645681,6.342267979,4.247383295,5.266498468,5.514190187,3.918682061,-1.87564197,5.85358459,4.395392828,2.790828311,2.758915966,1.0101654,0.083689014,-0.433992534,1.676497324,
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,2.641421055,1.424292892,2.039408999,2.413246523,1.804543491,3.396146073,3.961119243,2.562374949,2.303521819,0.403053677,1.69486279,0.235877063,-1.065335153,0.755277215,6.022780424,6.040252185,4.815176555,3.959300427,4.080787605,4.221268301,5.281246414,5.303782426,5.377095844,6.913776042,8.317802438,7.703793951,8.485070194,7.153083246,4.585035921,6.240073211,4.000032342,6.026787103,5.698532301,5.495991789,4.264020338,3.716316278,4.877199973,
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,0.870101479,1.576757061,2.609492834,3.329346269,2.708798446,4.052717495,1.466698191,1.076243031,0.670066946,-3.670334516,-0.432588334,1.043269015,3.896479174,5.306731208,3.372911822,3.349709179,3.095080657,2.170646418,4.525820515,2.335772826,2.981859016,5.463321386,5.931896641,4.776929074,6.017179948,4.888009247,5.257742733,7.255697308,4.224541274,6.377476183,5.651025904,5.79174376,3.427676486,3.213458604,5.111820778,
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,1.669222008,1.669219563,1.669225644,1.669222506,1.669232277,4.75867204,4.758677091,4.758676835,4.758671481,4.758672524,4.814820214,-1.590106881,0.538599942,4.28570942,7.020554489,4,9.230767982,5.633798309,4.491985305,2.252870971,1.801168977,3.608293936,4.332100221,6.866145963,5.875552199,6.905300734,7.225135037,7.761262133,10.41092416,3.220190998,-0.733091477,-0.993919345,-1.937566245,3.039173512,4.828074952,8.644969847,3.325962956,1.798087686,-1.157481822,,,,,,,,,
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,3.818019558,2.516748594,3.906433837,2.536953535,5.023789439,6.43902442,5.801094167,7.716819662,3.846629855,1.306905402,-0.410479919,7.057398935,3.845830837,6.126233165,3.33510669,5.100590268,5.653836852,6.403556925,5.846026516,5.699524769,4.1414957,4.813990971,5.099146561,4.999406369,4.355546917,1.725610691,2.472685038,2.299301414,6.399995307,4.599987245,4.399991252,6.900063252,5.599918727,5.500085232,3.799967205,6.405399698,4.698423046,4.300540498,6.00003316,-1.545408134,3.964675686,5.940269078,5.445061278,6.241748045,7.6682919,6.796826119,5.950088145,3.538912053,8.015967371,8.404733021,9.144572245,3.395732651,4.960700592,5.007683304,4.468829688,3.308799633,
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.664266737,3.531257567,4.966699932,6.18803539,1.818768074,1.170975387,1.750117329,4.703560686,7.824586377,8.313602022,5.055650304,2.255212133,5.102400662,5.438172449,4.178631888,5.82259081,6.629635099,4.082266672,1.982844785,5.700239519,2.732471106,2.12857581,2.869967099,3.374702334,3.57347777,4.02302597,3.946667037,5.996532097,4.728780103,3.632161638,1.193864583,2.60338569,1.445968701,2.672310038,4.83856389,5.948970302,3.92141879,0.484864281,4.491981446,4.400872946,4.436453948,4.812117379,6.188794122,6.999016739,7.071107102,7.392007499,7.800839459,4.964596402,5.09622542,7.440177429,5.536227143,5.215809561,5.609279878,5.658390486,5.650471382,5.149502689,5.327531097,
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.015557191,4.36253008,5.553440439,7.427130596,5.279634342,4.794929565,3.728719241,6.777545346,7.581302152,8.387233481,6.478390143,6.752222647,7.726114272,6.110535392,4.244342391,7.226292297,4.048702697,3.260573433,3.815124366,3.934303755,1.995219527,2.791918839,0.955735845,4.464958471,4.726508023,4.02301246,4.695953553,3.931583766,3.111464235,2.224443447,0.905252502,0.519045102,2.51961602,2.251137007,3.760920456,4.806345424,4.732704058,1.907750066,3.360713708,5.722726701,3.633921215,4.701682278,5.322041346,7.681404373,7.042995388,7.974494357,8.593089969,5.687874502,2.51344994,7.45852826,6.131860981,5.263696393,5.172798297,4.55785642,3.888576951,4.191276825,4.893223001,
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.864795166,15.33181432,10.61506999,8.251118125,2.154105569,-0.40552139,10.91206152,-0.367120041,1.547536693,2.177071167,5.113717712,-0.202708346,26.40488106,10.98008895,-13.51349756,11.04912916,21.80903496,18.31687489,2.893918778,-2.74477924,0.694638145,4.457203889,1.986165354,5.534897826,2.61024933,4.684856037,0.72972822,8.601919079,5.795244407,6.04547333,6.966607027,6.956365223,3.509766247,5.979873611,3.290938577,5.597035225,3.703603718,1.537655865,0.476024858,3.875546607,3.561582447,0.723835899,4.55977684,1.692373899,3.466122936,4.230094921,4.832963322,6.739533681,2.1543082,6.072038616,6.901334072,5.998071843,1.843764694,3.121711153,2.766659718,3.178986683,-2.286299037,
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-0.408621484,3.176248432,3.679098645,6.580901663,6.18495497,6.500670261,2.662684003,6.842165533,9.899782938,9.914603928,8.53191405,8.249290926,9.697715804,6.426407589,4.765849429,7.119485263,6.37276193,5.417954782,7.471956272,8.308986457,-0.138942193,1.703475208,0.576428877,7.197836373,7.275154927,5.963592622,5.90893034,4.505139222,4.432067101,0.208966365,0.437481037,-0.724791416,3.358548996,3.376704794,5.027650245,4.370068938,5.003449593,2.07943815,4.128036248,6.719150681,4.7191738,5.544012458,6.338543236,7.860859708,7.166813445,8.744222404,9.612319785,6.51907312,2.651303601,7.642341671,6.859107086,5.370968399,5.204486247,4.591804138,3.811553785,3.699347079,4.79003508,
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.149958426,8.293228719,7.467176003,-1.134642895,3.83166714,6.524430875,6.760749533,10.53856477,6.550083027,7.727407918,7.406444355,11.08695439,2.628077961,-14.81416332,1.639819649,6.043130715,3.82695401,3.49858087,3.537585824,2.034648974,2.344880739,3.828936273,
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.829983122,1.358677671,3.43910854,7.865828819,-0.734933604,1.105904112,0.216730812,4.183872427,9.972857943,4.507040707,2.667235889,6.598193038,8.312676859,4.212467577,-6.571371092,2.534331942,1.569776234,4.07497187,2.345608822,0.840882426,-0.550950006,1.131296529,2.989077105,6.186938986,2.791706464,9.983934531,3.950977975,8.463283138,9.798061646,5.319932182,8.644190076,1.819652855,4.200648194,3.820921124,1.432200278,1.388428352,5.709717091,6.044651468,8.481002825,8.239799112,2.531974923,3.819469797,1.62928705,3.612176707,3.172442733,5.178485966,8.354553209,-1.279585572,-4.358607005,4.86496856,2.539234839,-0.35251936,3.654370385,5.771915882,2.861674636,3.082643316,2.297941306,
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.359019222,8.974129778,6.521769035,2.61895438,5.406858484,6.461310185,7.103029906,8.430691218,8.3355468,10.69703706,11.88938537,9.97926933,-3.547644225,-14.40169178,-3.940670306,6.381021259,4.034628375,2.429851208,1.858243652,2.971703832,2.208819298,4.549337701,
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,10.02196303,8.459794174,0.732640006,6.693039097,14.29379001,7.811818102,5.024827288,7.978313377,3.659900531,13.29974059,5.185950623,4.253187965,3.295332767,-0.418563469,-0.279317065,-4.571655018,-2.358526181,5.74731531,2.888403426,8.946989686,11.65337508,26.7555231,8.059460705,13.31445817,14.44764939,3.393593534,1.320995558,25.26422788,21.67232715,9.237171168,11.20019047,-1.201113351,-21.59450546,-0.863118776,9.096103681,
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,10.02884136,9.891739306,8.362165357,4.713460376,5.596893659,2.437237347,3.559310832,5.596049945,7.558221561,10.81278134,6.059167679,2.232663388,4.793787205,3.642164813,-1.74343493,8.957372023,1.386569577,6.418386321,6.007652072,9.271105769,-0.325004076,11.87523598,2.846202581,3.411812226,7.216088161,-2.097738761,-0.740591692,10.5880004,-5.405447867,12.37287628,-1.560702356,7.23855269,1.081332562,1.912872981,7.319967454,3.121449656,5.961162155,4.797018362,3.291639684,7.574631645,3.531594152,5.923277686,4.243757321,3.815717917,5.245697297,3.009961262,4.5354242,2.669493927,4.536378168,1.125977451,4.087506817,
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,5.228060024,4.648309616,6.553757509,4.474611051,-0.972637494,4.411628782,3.553236083,3.953551301,3.534204929,1.685457433,0.922378369,2.432389472,1.194973349,1.484515634,1.708699684,2.452364682,2.484574172,4.598601474,4.163659309,2.643454173,1.015128548,1.366639678,-0.913916802,2.215623534,2.117152553,1.110728229,2.237250187,3.503265525,3.300542704,3.910230626,2.187730762,1.02649546,1.087536189,2.470485726,1.89541469,5.803936536,14.42889902,0.73180068,-11.31750715,2.054293852,7.07370085,0.984960325,9.570798785,7.179636849,4.942329761,3.213848834,,
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.877060161,1.647064468,-6.54219202,-3.368254442,2.107716052,6.100000281,7.799999787,6.599999906,7.39999984,7.500000095,4.799999869,3.000000199,7.8000001,-6.000000259,7.100000092,6.800000288,-0.700000153,9.400000099,4.799999749,-0.40000013,4.499999966,4.4999999,
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.048632751,2.271069702,-0.929401624,3.962518848,-0.452253864,2.064552407,5.52856561,6.828786099,3.721222168,5.276455575,3.929365032,-1.272621531,-2.61847833,2.006879379,1.258691634,-3.068858391,2.364000359,-2.661805965,9.85465029,0.805770818,-9.698788375,-1.810194161,0.902106319,1.704678841,1.155877164,1.959105768,1.178085519,3.40341701,4.078892777,3.130029428,-6.309534393,1.186152287,2.096559819,-0.071608256,1.712213176,2.148915048,3.693492606,3.932336443,4.6591157,4.760065099,6.017824403,-12.67378814,9.784892131,5.257003604,4.602899965,5.022607002,6.240578451,7.128513539,-4.013860583,0.263110856,1.454392168,3.027508092,2.25520404,3.315854165,3.116614714,4.179990236,4.170794766,
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.858646927,8.39794083,7.494683025,6.175655828,3.845810392,-3.943634354,7.268386313,13.75004982,6.033754049,-13.12905343,26.1114935,7.713867271,9.485332661,-7.228841465,7.265129068,8.566733531,2.517383942,7.281073979,7.329606386,2.884567542,7.289186305,6.911694429,
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,11.581159,19.28599577,11.74926086,16.25127576,11.89295365,9.940608182,-2.414798508,15.21109522,3.285561668,-4.765468754,4.620375815,-0.994246301,1.455153028,-1.952708545,-2.624406284,-1.184335074,-0.618574453,0.955423785,0.182955121,3.059997251,2.821504131,13.12545409,4.213628322,4.733630238,2.848804432,2.674288724,2.961974509,4.771613686,3.377250256,4.6269717,1.815235582,5.792702829,1.221021924,1.647176283,5.452982868,8.044924713,5.066349841,5.993895154,5.142971417,4.453790625,0.565372309,5.005284655,3.651417004,3.894269947,2.661539699,2.875409766,2.574329012,4.825427011,1.573742668,
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.000000002,4.664414668,8.106886928,11.90548077,7.099999996,6.096139304,5.854924878,9.423278818,3.418620026,6.502484033,3.762467686,8.228807312,7.861119861,5.77682723,5.74448505,4.417444135,3.390639707,8.956942328,9.698170138,9.233251984,8.525606663,-0.520808042,-3.486421804,3.410814135,2.187693116,-3.078955375,1.722439312,1.283260997,4.105509331,5.175768386,4.214754839,3.541102416,1.941155848,4.941080676,-6.291230821,6.773258694,6.846852279,5.163925168,2.753554247,4.942453715,-0.404390127,-0.039844481,1.446382684,3.92059081,2.307807066,4.495077894,2.291445714,1.143584587,-5.285744137,5.118118143,3.66300793,3.642322679,1.354091962,2.804340128,3.287991599,2.897859569,2.041469637,
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.831228371,15.50800362,3.866025881,-6.257292643,24.54249933,9.363753782,7.789046773,-1.691608812,2.676246464,0.087888749,7.140800878,6.006245786,5.877715899,8.213227738,-10.30293333,-6.445670906,-2.844212465,-2.397154781,5.890694312,5.363361509,2.615853563,0.17013309,0.118540225,2.915454115,1.436703373,3.653172192,-1.644874333,-1.63596768,6.453637685,1.206520774,3.457866763,2.860079216,-0.756942819,-0.364546612,1.910494988,3.6,
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.157653458,4.215939688,5.64384791,7.651730834,5.364404446,4.818570711,3.795672086,6.869966687,7.641820662,8.494106441,6.533620677,6.86928506,7.86017255,6.153346629,4.347442704,7.35554213,4.109554742,3.330190216,3.828569564,3.956149324,1.978600473,2.830385574,0.957556605,4.52631429,4.769994303,4.037828911,4.739170237,3.929105661,3.148120587,2.244798914,0.909567976,0.595734541,2.571790946,2.271846129,3.758625895,4.797891922,4.755787886,1.883602015,3.365226197,5.782642946,3.619254677,4.740927644,5.361426835,7.717891815,7.060890395,8.025450265,8.632904848,5.69994001,2.472371839,7.461646873,6.161130633,5.247037736,5.165568683,4.539117002,3.895785199,4.206500501,4.889852079,
"Macedonia, FYR",MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.170767652,-6.565198667,-7.469271323,-1.758166167,-1.114727719,1.185103914,1.439981341,3.378735622,4.339027922,4.549135778,-3.067256625,1.493665472,2.222601657,4.67444497,4.723733083,5.137025162,6.473486858,5.47200139,-0.358614857,3.358750858,2.339886045,-0.455922696,2.924726568,3.629641308,3.855610302,2.848441461,0.240521014,
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,3.708410196,0.23099942,6.136954863,2.568996024,5.844016431,-1.455115802,-1.528826102,11.62504914,13.62343853,6.348647194,-1.463476332,10.39567721,-4.325839869,1.508804297,-7.378433046,1.820873772,-0.287011156,20.28663494,2.692620881,-0.139164289,7.389721044,4.177388109,-2.502395103,11.74520379,-3.21866249,3.172168177,3.779934051,0.921022398,7.055785404,4.829024339,7.57166764,5.700943654,-0.060834972,15.37623946,3.106308252,9.119041995,1.559998661,6.534762657,4.66218688,3.493616811,4.773382727,4.6790657,5.413452222,3.240252913,-0.836178866,2.303584809,7.043356204,5.962581591,5.799999995,5.400000103,
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,2.453993612,5.838327027,4.146138373,10.03640396,19.56008086,17.01708956,12.1841698,11.16115819,10.49077317,7.049711215,3.311762074,2.284452306,-0.612390117,0.942370935,2.585279666,3.885190007,4.110514452,8.414236296,8.179105581,6.291390958,6.256492082,4.690932431,4.480749359,5.651104737,6.342493183,3.777335762,5.256980145,5.125601231,4.719974882,6.770193911,0.608353735,2.982818376,2.543768573,0.443412531,3.783652259,1.828716884,3.986448706,3.346512731,-2.462277722,3.542683214,1.322827487,2.712807322,4.611106258,8.114239586,9.621648064,5.230584947,6.422489314,
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.47156108,4.08687253,13.34929493,-5.89401884,10.69264951,-4.851778704,-5.925258883,12.05934018,3.291741121,4.979330597,4.129962445,2.435841373,-0.968124718,5.342375689,4.152709189,6.080396229,5.952286611,6.517817023,5.201277481,7.938538081,6.355754592,5.603876426,4.39109268,4.932728026,2.851000239,-1.057348757,-4.005631786,-11.35243948,3.695297423,2.816933273,-0.650616908,9.660942453,6.039410227,7.477958358,6.948051437,6.442715347,5.651582963,5.866213153,10.94512998,13.74593056,11.34399707,12.02551343,13.84399689,13.56466162,13.56895002,13.07610138,11.99143524,10.25530539,10.5500091,9.634439452,5.591482378,7.332670447,8.426001025,7.990915597,6.99284029,5.862472915,6.758628824,
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,7.368337791,9.579483454,11.96556995,12.76728042,9.510543778,9.214544933,13.82739676,7.023139104,6.655661278,0.517041821,15.4326479,-1.089707738,-6.329012166,-3.134157538,-11.88390715,-0.943752674,15.7876872,4.670462323,-1.724162884,3.277982765,-2.912505156,1.843787015,-0.774914414,2.702125621,12.95003276,-1.391324772,4.702988152,2.791080606,1.442121534,2.551481495,6.136371982,3.316461434,6.897195759,4.351064947,4.421170512,2.242093937,3.4013666,2.770408885,8.0022106,4.547530823,5.472930381,6.040919958,3.43502866,2.615915089,5.236218163,-0.962302078,2.866442645,1.610776352,2.088946591,1.043907955,7.417697479,2.966814592,
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.900002988,-9.399997528,3.099997417,1.1,1.9,2.5,4.4,4.2,8.6,6.8,7.2,-5.8,2.7,3.2,-2.7,3.5,1.8,3.4,2.9,4.7,
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,8.342136115,5.834037954,5.933419453,5.712872261,9.374994513,3.458648471,5.107972312,4.178195743,-3.184460178,-8.693544731,-9.256465705,-3.168791549,2.134382694,6.376426887,2.235093844,3.896713583,3.3399366,3.07036901,1.146062137,2.952710544,4.732978465,7.004634575,10.62540596,7.25366544,8.556234809,10.24801636,8.900367946,-1.268598941,6.365161685,17.29077758,12.31981985,11.64891619,7.885225482,2.379835807,1.168393456,5.30166847,
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408441116,-3.118644068,-12.66620014,-6.891025641,-6.712564544,-11.0701107,-17.53112033,1.383647799,-7.692307692,0.537634409,2.406417112,3.785900783,3.396226415,28.22384428,25.14231499,
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,5.000002949,-6.899999439,-15.70000204,-6.49999988,0.999996721,-2.299996026,14.70000042,8.199995179,6.500004552,0.999992833,4.899999139,-5.23133059,8.767141824,6.158862481,2.237310045,26.84532191,10.84203164,11.85939398,7.822974027,1.678502985,12.72096582,8.794057581,6.500606668,7.811186108,8.720667877,9.851055465,7.426060991,6.876205447,6.351461683,6.687731783,7.117606668,7.198185828,7.141683329,7.444069441,6.593985957,3.763275593,3.736958241,
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,15.52991332,0.726608377,-1.983767575,27.69088635,16.1383305,0.230961965,3.567132897,10.19644263,1.248532088,11.98593115,1.842886437,-0.732907868,-4.584756933,12.16261106,-5.134374447,8.54610493,-1.878593683,-0.504713832,4.790039837,3.37121022,3.45028842,-2.339924122,3.735342026,-3.226864452,2.994760505,5.713579354,1.900384152,1.720397976,4.777585421,-1.771304534,1.788087116,1.874125895,5.873637251,-3.0607321,9.81980046,5.818826602,-4.044696622,2.77780492,7.712825411,-0.430406256,2.008796925,0.665004156,5.978253348,5.74742354,8.969422318,18.86909934,2.817836772,1.079967167,-1.042081704,4.773697175,4.704066531,5.795078172,6.090258732,5.579543856,1.399999997,2,3.500000006,
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,6.547619053,3.830806085,3.516525747,-10.0612585,5.882352901,5.497075927,0.383795311,4.698385727,6.954475462,9.742033321,8.891039826,6.791346749,4.46514861,7.186736771,4.435446229,6.512698604,5.082062936,4.136142909,4.28773666,5.587843841,5.687477445,6.070628116,2.610779527,9.026614099,2.573570288,2.11331329,3.656856398,5.745767527,1.241387538,8.538133815,5.727105488,5.387168235,3.314970523,4.377143748,4.077448747,3.496119609,3.360339466,3.74480959,3.553058249,3.837952426,3.818469365,
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.639597855,0.668364743,-1.391078517,2.661103268,13.61649342,13.24903632,7.281549943,-1.923079168,5.882359893,0.479297978,16.21856363,6.231349008,2.300661571,7.175963618,6.08682381,4.997731243,4.918031369,9.745068027,4.39615374,0.406746413,-5.290119219,2.503453814,3.718709051,5.360304094,4.570982302,-0.214802518,1.625239182,3.177291278,1.344689707,5.692294494,8.730231829,-7.332978135,9.691840268,-10.24018173,16.72881759,7.316681511,3.792419099,3.89525363,3.042278091,1.576077837,-4.974963846,1.700000014,5.705639437,5.420497694,3.268725828,4.699999992,9.600000003,7.639736774,8.328110276,6.874065635,4.854055109,1.885799507,5.199999998,5.700000004,2.799999999,2.484040626,4.000030517,
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.597993999,6.421029609,7.338803527,5.358962909,7.684863475,7.816711026,3.857146492,7.977994642,4.888533653,5.98653863,10.03466058,9.388444991,11.70108161,8.318661972,0.801068091,11.56348978,7.75305838,6.653892216,9.349099931,7.441826784,6.942104199,5.943152455,6.252230815,7.76179012,-1.025250251,1.240594926,5.191932111,9.937719677,9.059600866,9.00852714,9.545467398,8.88511798,9.894943355,9.212041799,9.829085181,10.0027007,7.322741842,-7.359415193,6.137612015,8.858868177,0.517675319,5.390988299,5.788499284,6.783437734,5.332139149,5.584847072,6.29878593,4.831769887,-1.513528719,7.424847386,5.29391284,5.473454192,4.69372252,6.00672195,5.091515721,4.223410194,5.897009293,
